Model,Aggregation_method,Train_field,Test_field,Training_features,Feature_Importances,RMSE_test,RMSE_train,R2_test,R2_train,GKF_CV,DataTime
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Simpsons,all_mix,all_mix,"['spectral_indices_all', 'weather_features', 'base_indices', 'Environment_feature']","[1.03494095e-03 0.00000000e+00 2.28081733e-03 0.00000000e+00
 0.00000000e+00 2.76228034e-02 6.60798555e-02 0.00000000e+00
 0.00000000e+00 9.68557870e-02 0.00000000e+00 2.76426306e-04
 0.00000000e+00 0.00000000e+00 9.75485202e-03 1.11944741e-02
 4.50891238e-03 4.04286665e-04 0.00000000e+00 9.98881244e-04
 0.00000000e+00 2.11189935e-01 2.24062492e-03 1.62699921e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.60344822e-03
 6.66578121e-03 0.00000000e+00 1.17666253e-03 8.42729313e-04
 2.76383864e-02 1.76032631e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 8.47415987e-03 8.51061122e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.95515666e-03 0.00000000e+00 8.06223161e-03
 8.71237465e-03 1.63957335e-02 8.08720331e-03 0.00000000e+00
 1.74949241e-02 0.00000000e+00 0.00000000e+00 2.02262487e-02
 9.12904864e-05 9.51008243e-03 0.00000000e+00 0.00000000e+00
 3.06492581e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 8.68867416e-03 8.50340073e-03 8.00109117e-05 2.00551411e-04
 4.30187390e-02 0.00000000e+00 3.45071384e-02 8.16218067e-02
 3.23878209e-04 0.00000000e+00 8.68645662e-03 0.00000000e+00
 3.83045009e-02 3.99150950e-03 3.39867220e-02 1.83592758e-03
 3.58789399e-02 2.05953908e-02 0.00000000e+00 0.00000000e+00
 1.08180526e-03 7.40348348e-03 1.07812056e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.86842806e-03 0.00000000e+00
 0.00000000e+00 2.55495054e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 7.88009156e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 4.20104169e-02 0.00000000e+00 8.21879954e-03
 1.02263516e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00]",65.941782,64.192859,0.642521,0.662015,True,2021-11-15 22:48:45.261599
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,all_mix,all_mix,"['spectral_indices_all', 'weather_features', 'base_indices', 'Environment_feature']",,60.141540,59.361961,0.702665,0.710978,True,2021-11-15 22:51:19.658142
LinearRegression(),Simpsons,Graminor_2019_Simps,Graminor_2019_Simps,"['spectral_indices_all', 'weather_features', 'base_indices', 'Environment_feature']",,37.755312,34.892349,0.422994,0.518854,True,2021-11-15 22:51:19.779794
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Graminor_2019_Simps,Graminor_2019_Simps,"['spectral_indices_all', 'weather_features', 'base_indices', 'Environment_feature']","[0.03293097 0.02058908 0.03313035 0.02125462 0.01541519 0.01511569
 0.19356474 0.00712588 0.01598387 0.17927154 0.01698465 0.01513503
 0.00841409 0.00780073 0.01663766 0.02434382 0.03758571 0.05578691
 0.01098453 0.02374694 0.05489612 0.01689823 0.02654221 0.02602312
 0.01394446 0.00754617 0.01423208 0.01121629 0.01275279 0.00753763
 0.01233353 0.01405491 0.01560549 0.01461496 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]",40.137960,14.942404,0.347112,0.911735,True,2021-11-15 22:51:23.883279
GradientBoostingRegressor(random_state=1),Simpsons,Graminor_2019_Simps,Graminor_2019_Simps,"['spectral_indices_all', 'weather_features', 'base_indices', 'Environment_feature']","[0.03235995 0.01639544 0.03461645 0.0162751  0.01067858 0.00377766
 0.20464737 0.00907396 0.01042088 0.23134483 0.007855   0.01214138
 0.00522382 0.0035351  0.01580245 0.01775426 0.01353411 0.08884066
 0.00724923 0.03319101 0.05901242 0.00801652 0.0231284  0.0366106
 0.01647422 0.00156462 0.01065768 0.00798558 0.00667881 0.00254196
 0.0087061  0.0227546  0.00596281 0.01518845 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]",41.418194,21.590617,0.305605,0.815635,True,2021-11-15 22:51:27.920467
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Simpsons,Graminor_2019_Simps,Graminor_2019_Simps,"['spectral_indices_all', 'weather_features', 'base_indices', 'Environment_feature']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",50.522197,50.305735,-0.031492,-0.000060,True,2021-11-15 22:51:29.766551
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Graminor_2019_Simps,Graminor_2019_Simps,"['spectral_indices_all', 'weather_features', 'base_indices', 'Environment_feature']",,38.281115,36.132727,0.408139,0.484073,True,2021-11-15 22:51:37.585897
LinearRegression(),Simpsons,Graminor_2020_Simps,Graminor_2020_Simps,"['spectral_indices_all', 'weather_features', 'base_indices', 'Environment_feature']",,42.742074,41.029695,0.812235,0.830589,True,2021-11-15 22:51:37.729509
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Graminor_2020_Simps,Graminor_2020_Simps,"['spectral_indices_all', 'weather_features', 'base_indices', 'Environment_feature']","[0.01497777 0.00738297 0.63639146 0.01144438 0.00580567 0.00693862
 0.00770591 0.00409748 0.00381298 0.00703049 0.00621067 0.00861921
 0.01719667 0.01811215 0.00652354 0.00800383 0.00816836 0.0151212
 0.00545424 0.00796977 0.01717322 0.02823396 0.00951664 0.0115803
 0.00361894 0.01720201 0.00524706 0.00757335 0.00677514 0.01599186
 0.02573253 0.00621024 0.01483488 0.02334247 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]",45.483933,16.766118,0.787121,0.971712,True,2021-11-15 22:51:42.675825
GradientBoostingRegressor(random_state=1),Simpsons,Graminor_2020_Simps,Graminor_2020_Simps,"['spectral_indices_all', 'weather_features', 'base_indices', 'Environment_feature']","[5.44249073e-03 2.95385803e-03 6.27315351e-01 5.90624917e-03
 5.55461711e-03 3.04374975e-03 1.00967141e-02 1.20551169e-03
 6.87977758e-03 1.29807860e-02 1.90950841e-03 5.65200020e-03
 1.71885372e-03 1.83947494e-02 8.50514870e-03 4.73642403e-03
 7.53652194e-03 1.25346169e-02 6.21995163e-03 3.91641274e-03
 2.78853532e-02 2.59508560e-02 2.41907835e-02 1.21403623e-02
 3.87669408e-03 2.67634798e-02 2.47276047e-03 2.15150578e-04
 5.44722713e-03 2.59543326e-02 1.70054437e-02 6.34499653e-03
 2.92661294e-02 3.99831377e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]",44.801300,28.409344,0.793824,0.918790,True,2021-11-15 22:51:47.395014
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Simpsons,Graminor_2020_Simps,Graminor_2020_Simps,"['spectral_indices_all', 'weather_features', 'base_indices', 'Environment_feature']","[0.         0.         0.99482929 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.00517071 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]",63.092571,61.655697,0.593137,0.617507,True,2021-11-15 22:51:49.295227
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Graminor_2020_Simps,Graminor_2020_Simps,"['spectral_indices_all', 'weather_features', 'base_indices', 'Environment_feature']",,42.705533,41.414496,0.812746,0.827407,True,2021-11-15 22:51:59.026727
LinearRegression(),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['spectral_indices_all', 'weather_features', 'base_indices', 'Environment_feature']",,43.998244,40.585019,0.716673,0.767957,True,2021-11-15 22:51:59.175332
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['spectral_indices_all', 'weather_features', 'base_indices', 'Environment_feature']","[0.06491767 0.00938314 0.01998603 0.00761362 0.00564907 0.01148336
 0.02852151 0.00303186 0.0051885  0.02668774 0.0077373  0.00850601
 0.00272855 0.00505569 0.01025523 0.43409856 0.18532428 0.0135692
 0.00327422 0.01165954 0.0077858  0.00873125 0.01657495 0.01885438
 0.00324811 0.00439168 0.01019242 0.01211364 0.00770252 0.00411247
 0.01046685 0.00931469 0.01133883 0.01050133 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]",52.031967,18.835680,0.605647,0.950063,True,2021-11-15 22:52:02.838553
GradientBoostingRegressor(random_state=1),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['spectral_indices_all', 'weather_features', 'base_indices', 'Environment_feature']","[8.87496786e-02 7.47409749e-03 1.24550690e-02 2.94891553e-03
 2.63950314e-03 4.27841410e-03 7.47779122e-02 4.85450245e-03
 5.45167310e-03 2.59104804e-02 5.57590859e-03 1.96469275e-02
 3.25654710e-03 5.30569129e-03 2.33092076e-03 4.34025507e-01
 1.49398894e-01 1.03786559e-02 7.12368099e-05 6.69511139e-03
 6.79072569e-03 3.10220482e-03 2.11986652e-02 1.18409004e-02
 1.54308275e-03 6.56180054e-04 8.35018845e-03 3.11307285e-02
 6.42052696e-03 5.08310016e-03 1.93793322e-02 5.22918856e-03
 6.35418140e-03 6.69534835e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]",51.412346,22.607095,0.617813,0.928045,True,2021-11-15 22:52:06.248505
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['spectral_indices_all', 'weather_features', 'base_indices', 'Environment_feature']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",84.016163,84.298967,-0.007964,-0.000013,True,2021-11-15 22:52:08.007813
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['spectral_indices_all', 'weather_features', 'base_indices', 'Environment_feature']",,44.582835,41.411964,0.708084,0.758380,True,2021-11-15 22:52:14.920672
LinearRegression(),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,"['spectral_indices_all', 'weather_features', 'base_indices', 'Environment_feature']",,68.874311,57.490098,0.428859,0.641253,True,2021-11-15 22:52:15.043345
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,"['spectral_indices_all', 'weather_features', 'base_indices', 'Environment_feature']","[0.02287482 0.0103347  0.01165763 0.01275784 0.00832817 0.02915495
 0.03265456 0.00720612 0.00679414 0.04087487 0.01408228 0.01662441
 0.00650095 0.01592507 0.01110748 0.12077061 0.01197988 0.12815972
 0.09698444 0.05123754 0.03541041 0.06926235 0.02526763 0.04075448
 0.04400532 0.00395182 0.00894775 0.01218778 0.00927663 0.00654279
 0.01640852 0.02649644 0.01595711 0.02952078 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]",67.604271,25.403452,0.473839,0.929975,True,2021-11-15 22:52:18.542723
GradientBoostingRegressor(random_state=1),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,"['spectral_indices_all', 'weather_features', 'base_indices', 'Environment_feature']","[0.02586546 0.01895255 0.0151498  0.01366858 0.00479687 0.01705628
 0.06521016 0.01746529 0.00107905 0.04312109 0.00805025 0.02079551
 0.00353792 0.00215373 0.00672315 0.10445274 0.0121803  0.21932295
 0.1275001  0.07850013 0.04812077 0.00046624 0.02882414 0.02113122
 0.04455553 0.00284411 0.00161604 0.00958234 0.00392821 0.00278754
 0.00335368 0.00528865 0.01884909 0.00307053 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]",69.056751,30.637046,0.447192,0.898163,True,2021-11-15 22:52:21.709771
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,"['spectral_indices_all', 'weather_features', 'base_indices', 'Environment_feature']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",96.521992,96.027839,-0.067240,-0.000065,True,2021-11-15 22:52:23.374096
